,line_urn,heat,heat_scaled
38011,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:565,-8.298937872288672,-3.2819453509087864
28514,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:1366,-8.29891289810557,-3.2819354744757554
42997,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1300,-8.298619136069117,-3.2818193016636865
2154,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:266,-8.298584858458717,-3.2818057460441814
13494,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:660,-8.297257402201932,-3.281280782614218
12812,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:1059,-8.296492242110064,-3.280978188035869
1019,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:1036,-8.29643670822449,-3.2809562262884286
41435,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1433,-8.29546584523453,-3.2805722832676105
21581,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:1326,-8.29453596456351,-3.2802045473486148
16120,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:760,-8.294440105188379,-3.2801666382528487
11584,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:1072,-8.294331122160328,-3.280123539202375
31814,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:600,-8.29410333810035,-3.280033458417561
21156,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:903,-8.293559008396876,-3.279818194685362
22257,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:511,-8.293541765786316,-3.279811375824149
12571,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:827,-8.293439170481237,-3.27977080289907
22086,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:343,-8.29264778964475,-3.279457838915356
44878,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1524,-8.291835737573079,-3.2791367001669607
18843,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:907,-8.29178394507192,-3.2791162180087605
28765,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:163,-8.291659767363628,-3.2790671099832895
12428,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:682,-8.290594400832907,-3.278645794052707
28480,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:1332,-8.290003896740279,-3.278412269932956
41052,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1052,-8.289226683590407,-3.2781049087834764
15837,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:485,-8.28916394889541,-3.2780800993628305
21948,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:213,-8.288785404411842,-3.277930398000189
21914,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:180,-8.288243297022793,-3.27771601311714
31324,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:114,-8.287066437212447,-3.277250605417664
31627,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:413,-8.286255683835105,-3.2769299802583425
17110,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:384,-8.286094650755821,-3.2768662971974463
27241,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:84,-8.28452042196577,-3.276243743692614
23208,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:308,-8.282450466249752,-3.275425147187457
26723,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:604,-8.282450466249752,-3.275425147187457
24079,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1152,-8.281932119840581,-3.2752201589571657
43659,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:270,-8.281918222486885,-3.2752146630303307
23193,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:293,-8.280476112308415,-3.274644357905921
21090,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:837,-8.28046642986,-3.2746405288295923
26025,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1343,-8.279214627787628,-3.274145484035318
8724,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:41,-8.279186158528612,-3.274134225419612
16851,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:133,-8.277290035126128,-3.273384373633601
28562,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:1413,-8.277143603108783,-3.273326464792018
9878,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1151,-8.277093745381361,-3.2733067477704862
6610,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:616,-8.27709374538136,-3.273306747770486
10616,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:114,-8.27670347699943,-3.2731524100080645
16277,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:917,-8.276333689725238,-3.2730061718214394
16322,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:962,-8.276051535802916,-3.272894589620457
23563,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:664,-8.275967138913371,-3.2728612135446826
44118,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:747,-8.275872954907328,-3.2728239669999413
3329,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:373,-8.27572402731701,-3.272765071244823
32614,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1358,-8.275711491301495,-3.2727601136805577
21938,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:204,-8.275611818280298,-3.272720696418547
38050,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:604,-8.275586586090789,-3.2727107179528288
5153,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:548,-8.27552596769062,-3.2726867454542177
31706,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:492,-8.274612597575093,-3.272325538893759
10539,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:41,-8.274135165054595,-3.272136730703466
21687,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:1426,-8.273422611514881,-3.271854940212571
32096,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:857,-8.272765345643487,-3.271595014098636
22443,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:702,-8.272634539950946,-3.2715432849326738
37304,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:969,-8.271575271848405,-3.2711243807213157
6395,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:399,-8.271003546049563,-3.270898282772834
44129,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:758,-8.26950758157923,-3.2703066801227005
9356,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:646,-8.268725495710843,-3.2699973919801377
43125,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1425,-8.268725495710843,-3.2699973919801377
28079,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:922,-8.267093267255282,-3.2693519015964547
32990,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1734,-8.266241281190041,-3.2690149703229725
16328,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:968,-8.265578687912683,-3.2687529374026596
44510,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1157,-8.264588845177611,-3.2683614885434813
41740,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:65,-8.264251041192056,-3.268227898650778
29913,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:55,-8.26416879398165,-3.268195372699389
8167,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:908,-8.263531774503685,-3.2679434533397886
41881,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:199,-8.26341364147728,-3.267896735778727
42159,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:468,-8.261956687734674,-3.2673205605336992
34912,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:843,-8.25985849542182,-3.26649079742275
7942,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:675,-8.259656005531493,-3.266410719614675
35363,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1302,-8.25914374635806,-3.266208138677382
44020,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:642,-8.25895420486647,-3.266133181516995
13346,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:516,-8.258654398609417,-3.2660146184229406
38561,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1112,-8.25816573549584,-3.2658213689181914
21743,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:11,-8.25816573549584,-3.2658213689181914
18006,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:1,-8.257321920753009,-3.265487669122521
38067,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:621,-8.256040336183528,-3.264980846371907
16529,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:1169,-8.256006815818743,-3.2649675902170765
518,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:525,-8.255480268960824,-3.2647593589905055
37795,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:382,-8.255249283576015,-3.264668012191497
35040,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:973,-8.255140149868733,-3.264624853552554
42334,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:645,-8.254975940127741,-3.2645599142308823
22910,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:4,-8.254975940127741,-3.2645599142308823
23014,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:108,-8.254932076743565,-3.264542567766553
23037,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:131,-8.254104227156661,-3.2642151816425935
29771,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1191,-8.253178584632336,-3.263849121765286
42859,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1163,-8.252674749868312,-3.2636498723930334
42894,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1197,-8.252184054396272,-3.2634558191602037
26298,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:185,-8.251897017659335,-3.2633423059734765
23422,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:523,-8.25177593739707,-3.2632944228816956
18808,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:871,-8.250892976166762,-3.262945241992594
3440,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:482,-8.249369197366505,-3.262342639728753
20240,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:969,-8.248626870314167,-3.2620490748345743
39590,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:496,-8.246469595923969,-3.2611959467880105
18035,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:30,-8.246103329601171,-3.2610511010169247
12657,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:912,-8.245494155451821,-3.2608101935299523
39472,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:378,-8.245394904794205,-3.260770943298254
13500,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:666,-8.245261908173099,-3.260718347695173
17762,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:1053,-8.244147181066111,-3.260277511349292
7214,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:1235,-8.243875058824436,-3.260169896334011
8467,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:1207,-8.243523121374523,-3.2600307171408023
2219,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:331,-8.243459504277547,-3.2600055587604326
32579,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1323,-8.242760992900495,-3.259729321463353
41618,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1616,-8.242581651334232,-3.259658398023669
14101,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:1250,-8.242283737991292,-3.259540583512236
10472,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1752,-8.242280382280963,-3.259539256443871
35668,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:83,-8.241192538823125,-3.259109051659366
3421,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:463,-8.240554618744149,-3.2588567761429488
2182,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:294,-8.240551466850313,-3.2588555296770183
7603,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:325,-8.239683891632042,-3.258512433428078
9877,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1150,-8.23968389163204,-3.2585124334280775
34861,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:788,-8.239413511746656,-3.2584055074549623
25634,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:957,-8.239145393198678,-3.2582994757632484
43485,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:83,-8.238452632519778,-3.258025512670091
38836,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1382,-8.236826188181707,-3.257382309706533
11852,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:101,-8.236381642374774,-3.2572065070837413
28862,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:261,-8.23531624323138,-3.256785178255965
25819,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1138,-8.235315075945635,-3.25678471663448
32166,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:925,-8.235178745338423,-3.256730802554219
19960,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:691,-8.234584155741857,-3.2564956627577564
19599,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:334,-8.234561691897381,-3.2564867790775702
30655,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:773,-8.231889231898386,-3.255429912788875
44539,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1182,-8.230965409388006,-3.255064572664674
7333,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:57,-8.229920237635092,-3.254651243076218
23895,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:975,-8.229539795950188,-3.2545007914355044
22636,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:889,-8.229134383922425,-3.2543404648804444
29610,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1021,-8.228921912162509,-3.254256439585234
21615,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:1360,-8.228740437909225,-3.254184672740965
3623,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:664,-8.228383558967668,-3.254043539357259
37019,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:688,-8.228009553052331,-3.253895632842722
24041,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1114,-8.22632866319101,-3.253230898541701
18526,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:543,-8.226176638401016,-3.2531707779503165
13015,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:187,-8.224533652836486,-3.2525210334989065
36752,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:423,-8.224241780141524,-3.2524056078566095
29158,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:562,-8.223211737131997,-3.251998261167386
32801,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1547,-8.22259319738351,-3.2517536499071085
16315,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:955,-8.22233536661379,-3.2516516866789185
14568,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:314,-8.22057325162039,-3.2509548306234395
11947,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:195,-8.220567701034705,-3.2509526355571348
42418,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:726,-8.219801632764556,-3.2506496818254185
42278,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:588,-8.219558840935793,-3.2505536659826797
31502,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:288,-8.217272945897625,-3.249649672880353
40472,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:456,-8.216058571265863,-3.2491694293554225
22908,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:2,-8.216021432220275,-3.2491547421364215
2207,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:319,-8.215932872063886,-3.249119719631372
23504,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:605,-8.215354333383097,-3.2488909274216993
11057,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:550,-8.215156005943847,-3.2488124957202915
32611,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1355,-8.214824838709527,-3.248681530435121
18322,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:323,-8.214777647354715,-3.248662867872525
23453,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:554,-8.214656285006452,-3.248614873225404
39341,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:246,-8.214016144883463,-3.2483617197577064
5438,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:846,-8.213228930679733,-3.248050403534371
24189,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1259,-8.212605081971214,-3.24780369276245
18549,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:566,-8.212605081971212,-3.2478036927624494
26557,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:438,-8.21255522424379,-3.247783975740917
12744,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:994,-8.211358862057518,-3.2473108555205155
264,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:273,-8.211304442342136,-3.24728933438918
10068,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1346,-8.211098637461888,-3.2472079456162644
10519,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:21,-8.21075151332189,-3.247070669922075
3342,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:386,-8.21006249129719,-3.246798185338453
7975,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:708,-8.210008123485924,-3.246776684733415
21694,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:1433,-8.209336926852474,-3.2465112494807844
16686,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:1325,-8.208538511035606,-3.2461955034035657
